sample_id,dataset,filepath,filename,original_label,unified_label,split,fold,processed_path,sample_rate,duration,channels
FSD50K_010981,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44186.wav,44186.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010981.wav,16000,5.0,1
FSD50K_010982,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44187.wav,44187.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010982.wav,16000,5.0,1
FSD50K_010983,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\101338.wav,101338.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010983.wav,16000,5.0,1
FSD50K_010984,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\60073.wav,60073.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010984.wav,16000,5.0,1
FSD50K_010985,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\102449.wav,102449.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_010985.wav,16000,5.0,1
FSD50K_010986,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\102454.wav,102454.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_010986.wav,16000,5.0,1
FSD50K_010987,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44088.wav,44088.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_010987.wav,16000,5.0,1
FSD50K_010988,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\59448.wav,59448.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010988.wav,16000,5.0,1
FSD50K_010989,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77658.wav,77658.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_010989.wav,16000,5.0,1
FSD50K_010990,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44224.wav,44224.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_010990.wav,16000,5.0,1
FSD50K_010991,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77659.wav,77659.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_010991.wav,16000,5.0,1
FSD50K_010992,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\48990.wav,48990.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010992.wav,16000,5.0,1
FSD50K_010993,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44765.wav,44765.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010993.wav,16000,5.0,1
FSD50K_010994,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95946.wav,95946.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010994.wav,16000,5.0,1
FSD50K_010995,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\89567.wav,89567.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_010995.wav,16000,5.0,1
FSD50K_010996,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\48989.wav,48989.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010996.wav,16000,5.0,1
FSD50K_010997,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95953.wav,95953.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010997.wav,16000,5.0,1
FSD50K_010998,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95954.wav,95954.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010998.wav,16000,5.0,1
FSD50K_010999,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95955.wav,95955.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_010999.wav,16000,5.0,1
FSD50K_011000,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76116.wav,76116.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011000.wav,16000,5.0,1
FSD50K_011001,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95957.wav,95957.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011001.wav,16000,5.0,1
FSD50K_011002,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77910.wav,77910.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011002.wav,16000,5.0,1
FSD50K_011003,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77911.wav,77911.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011003.wav,16000,5.0,1
FSD50K_011004,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77912.wav,77912.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011004.wav,16000,5.0,1
FSD50K_011005,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77913.wav,77913.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011005.wav,16000,5.0,1
FSD50K_011006,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77914.wav,77914.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011006.wav,16000,5.0,1
FSD50K_011007,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77915.wav,77915.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011007.wav,16000,5.0,1
FSD50K_011008,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77916.wav,77916.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011008.wav,16000,5.0,1
FSD50K_011009,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77917.wav,77917.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011009.wav,16000,5.0,1
FSD50K_011010,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77918.wav,77918.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011010.wav,16000,5.0,1
FSD50K_011011,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77919.wav,77919.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011011.wav,16000,5.0,1
FSD50K_011012,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95959.wav,95959.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011012.wav,16000,5.0,1
FSD50K_011013,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95960.wav,95960.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011013.wav,16000,5.0,1
FSD50K_011014,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44764.wav,44764.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011014.wav,16000,5.0,1
FSD50K_011015,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44763.wav,44763.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011015.wav,16000,5.0,1
FSD50K_011016,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44767.wav,44767.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011016.wav,16000,5.0,1
FSD50K_011017,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95958.wav,95958.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011017.wav,16000,5.0,1
FSD50K_011018,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44768.wav,44768.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011018.wav,16000,5.0,1
FSD50K_011019,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44769.wav,44769.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011019.wav,16000,5.0,1
FSD50K_011020,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44771.wav,44771.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011020.wav,16000,5.0,1
FSD50K_011021,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44770.wav,44770.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,,processed\audio\FSD50K_011021.wav,16000,5.0,1
FSD50K_011022,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\48993.wav,48993.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011022.wav,16000,5.0,1
FSD50K_011023,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77669.wav,77669.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011023.wav,16000,5.0,1
FSD50K_011024,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76118.wav,76118.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011024.wav,16000,5.0,1
FSD50K_011025,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76119.wav,76119.wav,"['Race_car_and_auto_racing', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011025.wav,16000,5.0,1
FSD50K_011026,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\53803.wav,53803.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,val,,processed\audio\FSD50K_011026.wav,16000,5.0,1
FSD50K_011027,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\339136.wav,339136.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,val,,processed\audio\FSD50K_011027.wav,16000,5.0,1
FSD50K_011028,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\339137.wav,339137.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,val,,processed\audio\FSD50K_011028.wav,16000,5.0,1
FSD50K_011029,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\339700.wav,339700.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,val,,processed\audio\FSD50K_011029.wav,16000,5.0,1
FSD50K_011030,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\339703.wav,339703.wav,"['Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,val,,processed\audio\FSD50K_011030.wav,16000,5.0,1
FSD50K_011031,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\72453.wav,72453.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011031.wav,16000,5.0,1
FSD50K_011032,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\72457.wav,72457.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011032.wav,16000,5.0,1
FSD50K_011033,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\144017.wav,144017.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011033.wav,16000,5.0,1
FSD50K_011034,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\337432.wav,337432.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011034.wav,16000,5.0,1
FSD50K_011035,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\19487.wav,19487.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011035.wav,16000,5.0,1
FSD50K_011036,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\215363.wav,215363.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011036.wav,16000,5.0,1
FSD50K_011037,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\95433.wav,95433.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011037.wav,16000,5.0,1
FSD50K_011038,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\222680.wav,222680.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011038.wav,16000,5.0,1
FSD50K_011039,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\167455.wav,167455.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,val,,processed\audio\FSD50K_011039.wav,16000,5.0,1
FSD50K_011040,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\408853.wav,408853.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,val,,processed\audio\FSD50K_011040.wav,16000,5.0,1
FSD50K_011041,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\266592.wav,266592.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,val,,processed\audio\FSD50K_011041.wav,16000,5.0,1
FSD50K_011042,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\321870.wav,321870.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011042.wav,16000,5.0,1
FSD50K_011043,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\341609.wav,341609.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011043.wav,16000,5.0,1
FSD50K_011044,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\341612.wav,341612.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011044.wav,16000,5.0,1
FSD50K_011045,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\79931.wav,79931.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011045.wav,16000,5.0,1
FSD50K_011046,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\21681.wav,21681.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011046.wav,16000,5.0,1
FSD50K_011047,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18825.wav,18825.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011047.wav,16000,5.0,1
FSD50K_011048,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\160874.wav,160874.wav,"['Buzz', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_011048.wav,16000,5.0,1
FSD50K_011049,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\223754.wav,223754.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011049.wav,16000,5.0,1
FSD50K_011050,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\365067.wav,365067.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011050.wav,16000,5.0,1
FSD50K_011051,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\171023.wav,171023.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011051.wav,16000,5.0,1
FSD50K_011052,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\171024.wav,171024.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011052.wav,16000,5.0,1
FSD50K_011053,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\171025.wav,171025.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011053.wav,16000,5.0,1
FSD50K_011054,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\171026.wav,171026.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011054.wav,16000,5.0,1
FSD50K_011055,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\156192.wav,156192.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011055.wav,16000,5.0,1
FSD50K_011056,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\276001.wav,276001.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011056.wav,16000,5.0,1
FSD50K_011057,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\156193.wav,156193.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011057.wav,16000,5.0,1
FSD50K_011058,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\93738.wav,93738.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011058.wav,16000,5.0,1
FSD50K_011059,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\9262.wav,9262.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011059.wav,16000,5.0,1
FSD50K_011060,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\207411.wav,207411.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011060.wav,16000,5.0,1
FSD50K_011061,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\323124.wav,323124.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011061.wav,16000,5.0,1
FSD50K_011062,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\207414.wav,207414.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011062.wav,16000,5.0,1
FSD50K_011063,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\323133.wav,323133.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011063.wav,16000,5.0,1
FSD50K_011064,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\32849.wav,32849.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011064.wav,16000,5.0,1
FSD50K_011065,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\176214.wav,176214.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011065.wav,16000,5.0,1
FSD50K_011066,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\345696.wav,345696.wav,"['Traffic_noise_and_roadway_noise', 'Bicycle', 'Vehicle', 'Motor_vehicle_(road)']",Vehicle,train,,processed\audio\FSD50K_011066.wav,16000,5.0,1
FSD50K_011067,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\412770.wav,412770.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011067.wav,16000,5.0,1
FSD50K_011068,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\412771.wav,412771.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011068.wav,16000,5.0,1
FSD50K_011069,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\412772.wav,412772.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011069.wav,16000,5.0,1
FSD50K_011070,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\412773.wav,412773.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011070.wav,16000,5.0,1
FSD50K_011071,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\104550.wav,104550.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011071.wav,16000,5.0,1
FSD50K_011072,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\184941.wav,184941.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011072.wav,16000,5.0,1
FSD50K_011073,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\78967.wav,78967.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011073.wav,16000,5.0,1
FSD50K_011074,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\78972.wav,78972.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011074.wav,16000,5.0,1
FSD50K_011075,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267902.wav,267902.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011075.wav,16000,5.0,1
FSD50K_011076,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267903.wav,267903.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011076.wav,16000,5.0,1
FSD50K_011077,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267904.wav,267904.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011077.wav,16000,5.0,1
FSD50K_011078,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\78979.wav,78979.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011078.wav,16000,5.0,1
FSD50K_011079,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267907.wav,267907.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011079.wav,16000,5.0,1
FSD50K_011080,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\78978.wav,78978.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011080.wav,16000,5.0,1
FSD50K_011081,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\78983.wav,78983.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011081.wav,16000,5.0,1
FSD50K_011082,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267911.wav,267911.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011082.wav,16000,5.0,1
FSD50K_011083,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\33416.wav,33416.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011083.wav,16000,5.0,1
FSD50K_011084,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267913.wav,267913.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011084.wav,16000,5.0,1
FSD50K_011085,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\78980.wav,78980.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011085.wav,16000,5.0,1
FSD50K_011086,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267917.wav,267917.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011086.wav,16000,5.0,1
FSD50K_011087,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267919.wav,267919.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011087.wav,16000,5.0,1
FSD50K_011088,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267920.wav,267920.wav,"['Bicycle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_011088.wav,16000,5.0,1
