dataset,filepath,filename,original_label,split,fold,metadata
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166579.ogg,iNat1166579.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7417, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166566.ogg,iNat1166566.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7417, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166565.ogg,iNat1166565.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7417, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166577.ogg,iNat1166577.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7417, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166570.ogg,iNat1166570.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7417, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166576.ogg,iNat1166576.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7417, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166568.ogg,iNat1166568.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7417, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175471.ogg,iNat1175471.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175473.ogg,iNat1175473.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175478.ogg,iNat1175478.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175484.ogg,iNat1175484.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9665, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1177370.ogg,iNat1177370.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7403, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1177372.ogg,iNat1177372.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7403, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1177373.ogg,iNat1177373.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7403, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1177374.ogg,iNat1177374.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7403, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175452.ogg,iNat1175452.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175456.ogg,iNat1175456.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175461.ogg,iNat1175461.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1175465.ogg,iNat1175465.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7402, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166447.ogg,iNat1166447.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7382, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166452.ogg,iNat1166452.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7382, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166455.ogg,iNat1166455.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7382, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166459.ogg,iNat1166459.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7382, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166465.ogg,iNat1166465.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7382, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166472.ogg,iNat1166472.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7382, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166475.ogg,iNat1166475.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9664, 'longitude': -60.7382, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212611.ogg,iNat1212611.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9663, 'longitude': -60.7416, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212612.ogg,iNat1212612.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9663, 'longitude': -60.7416, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1168703.ogg,iNat1168703.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9662, 'longitude': -60.7397, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212675.ogg,iNat1212675.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212653.ogg,iNat1212653.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212691.ogg,iNat1212691.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212708.ogg,iNat1212708.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212634.ogg,iNat1212634.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212659.ogg,iNat1212659.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212674.ogg,iNat1212674.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212702.ogg,iNat1212702.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212642.ogg,iNat1212642.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212678.ogg,iNat1212678.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9661, 'longitude': -60.7372, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212603.ogg,iNat1212603.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212604.ogg,iNat1212604.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212605.ogg,iNat1212605.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212606.ogg,iNat1212606.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212607.ogg,iNat1212607.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212608.ogg,iNat1212608.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212610.ogg,iNat1212610.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212609.ogg,iNat1212609.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9657, 'longitude': -60.739, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166673.ogg,iNat1166673.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9653, 'longitude': -60.7407, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166666.ogg,iNat1166666.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9653, 'longitude': -60.7407, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166662.ogg,iNat1166662.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9653, 'longitude': -60.7407, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166661.ogg,iNat1166661.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9653, 'longitude': -60.7407, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166658.ogg,iNat1166658.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9653, 'longitude': -60.7407, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166747.ogg,iNat1166747.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166751.ogg,iNat1166751.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166769.ogg,iNat1166769.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166752.ogg,iNat1166752.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166755.ogg,iNat1166755.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166758.ogg,iNat1166758.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166759.ogg,iNat1166759.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166744.ogg,iNat1166744.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166756.ogg,iNat1166756.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166753.ogg,iNat1166753.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9651, 'longitude': -60.7388, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166641.ogg,iNat1166641.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9637, 'longitude': -60.7399, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166640.ogg,iNat1166640.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9637, 'longitude': -60.7399, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166639.ogg,iNat1166639.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9637, 'longitude': -60.7399, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212623.ogg,iNat1212623.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212624.ogg,iNat1212624.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212614.ogg,iNat1212614.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212627.ogg,iNat1212627.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212620.ogg,iNat1212620.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212621.ogg,iNat1212621.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212616.ogg,iNat1212616.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212615.ogg,iNat1212615.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212628.ogg,iNat1212628.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1212618.ogg,iNat1212618.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9634, 'longitude': -60.7392, 'rating': 0.0, 'collection': 'iNat'}"
BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufnig1\iNat1166837.ogg,iNat1166837.ogg,Aves,train,,"{'primary_label': 'rufnig1', 'scientific_name': 'Antrostomus rufus', 'common_name': 'Rufous Nightjar', 'class_name': 'Aves', 'latitude': -2.9629, 'longitude': -60.7418, 'rating': 0.0, 'collection': 'iNat'}"
