sample_id,dataset,filepath,filename,original_label,unified_label,split,fold
FSD50K_025418,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\187381.wav,187381.wav,['Walk_and_footsteps'],Footsteps,train,
FSD50K_017175,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\164311.wav,164311.wav,"['Bark', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
BirdCLEF2026_065868,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\grekis\iNat617529.ogg,iNat617529.ogg,['Aves'],Bird,train,
BirdCLEF2026_060313,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\chbmoc1\XC169978.ogg,XC169978.ogg,['Aves'],Bird,train,
FSD50K_027750,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76336.wav,76336.wav,"['Thunder', 'Rain', 'Water', 'Thunderstorm']",Thunderstorm,train,
UrbanSound8K_002164,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\102871-8-0-3.wav,102871-8-0-3.wav,['siren'],EmergencyVehicle,train,2.0
UrbanSound8K_007691,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\22883-7-72-0.wav,22883-7-72-0.wav,['jackhammer'],Jackhammer,train,4.0
BirdCLEF2026_058712,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\brnowl\iNat1267796.ogg,iNat1267796.ogg,['Aves'],Bird,train,
FSD50K_019001,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\389526.wav,389526.wav,"['Ringtone', 'Keyboard_(musical)', 'Musical_instrument', 'Music', 'Telephone', 'Alarm']",EmergencyVehicle,val,
BirdCLEF2026_082994,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\strcuc1\XC150257.ogg,XC150257.ogg,['Aves'],Bird,train,
UrbanSound8K_002690,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\113202-5-0-1.wav,113202-5-0-1.wav,['engine_idling'],Vehicle,train,8.0
FSD50K_017399,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236251.wav,236251.wav,"['Bark', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
BirdCLEF2026_082378,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\squcuc1\XC132047.ogg,XC132047.ogg,['Aves'],Bird,train,
BirdCLEF2026_054028,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\326272\iNat1256990.ogg,iNat1256990.ogg,['Amphibia'],Wildlife,train,
FSD50K_045776,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\158621.wav,158621.wav,"['Telephone', 'Alarm']",EmergencyVehicle,train,
UrbanSound8K_007059,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\196085-2-0-3.wav,196085-2-0-3.wav,['children_playing'],Human,train,5.0
FSD50K_050494,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\350852.wav,350852.wav,"['Waves_and_surf', 'Ocean', 'Water']",Water,train,
FSD50K_014562,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\33749.wav,33749.wav,['Alarm'],EmergencyVehicle,train,
FSD50K_035625,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\118967.wav,118967.wav,"['Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
FSD50K_045671,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\98746.wav,98746.wav,"['Telephone', 'Alarm']",EmergencyVehicle,train,
UrbanSound8K_004479,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\157867-8-0-0.wav,157867-8-0-0.wav,['siren'],EmergencyVehicle,train,1.0
FSD50K_017265,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236110.wav,236110.wav,"['Bark', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
UrbanSound8K_010382,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\90013-7-0-6.wav,90013-7-0-6.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006899,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\193698-2-0-58.wav,193698-2-0-58.wav,['children_playing'],Human,train,1.0
FSD50K_045312,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\240231.wav,240231.wav,"['Chicken_and_rooster', 'Fowl', 'Livestock_and_farm_animals_and_working_animals', 'Animal']",Wildlife,val,
FSD50K_034491,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\132818.wav,132818.wav,"['Laughter', 'Human_voice']",Human,train,
UrbanSound8K_005494,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\171305-7-9-0.wav,171305-7-9-0.wav,['jackhammer'],Jackhammer,train,4.0
BirdCLEF2026_060758,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\cibspi1\XC447229.ogg,XC447229.ogg,['Aves'],Bird,train,
FSD50K_037598,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\162706.wav,162706.wav,"['Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,
FSD50K_034835,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\365461.wav,365461.wav,['Human_voice'],Human,train,
FSD50K_043535,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\273111.wav,273111.wav,['Run'],Footsteps,train,
FSD50K_014314,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77455.wav,77455.wav,"['Speech', 'Human_voice']",Human,train,
FSD50K_019971,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\89680.wav,89680.wav,"['Motorcycle', 'Engine', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,
FSD50K_046469,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\340295.wav,340295.wav,"['Toilet_flush', 'Gurgling', 'Domestic_sounds_and_home_sounds', 'Water']",Water,val,
FSD50K_030106,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\125131.wav,125131.wav,"['Screaming', 'Human_voice']",Human,train,
FSD50K_034209,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351168.wav,351168.wav,"['Laughter', 'Human_voice']",Human,train,
FSD50K_035637,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\393569.wav,393569.wav,"['Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
BirdCLEF2026_053934,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\244024\iNat1113920.ogg,iNat1113920.ogg,['Insecta'],Insects,train,
UrbanSound8K_002439,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\105289-8-2-7.wav,105289-8-2-7.wav,['siren'],EmergencyVehicle,train,7.0
UrbanSound8K_005826,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\177537-7-0-7.wav,177537-7-0-7.wav,['jackhammer'],Jackhammer,train,7.0
FSD50K_027693,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\244053.wav,244053.wav,"['Thunder', 'Rain', 'Water', 'Thunderstorm']",Thunderstorm,train,
FSD50K_034498,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\341725.wav,341725.wav,"['Laughter', 'Human_voice']",Human,train,
FSD50K_011745,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\164626.wav,164626.wav,"['Vehicle_horn_and_car_horn_and_honking', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Alarm']",Vehicle,train,
BirdCLEF2026_053897,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\244024\iNat68269.ogg,iNat68269.ogg,['Insecta'],Insects,train,
FSD50K_012925,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\93882.wav,93882.wav,"['Male_speech_and_man_speaking', 'Speech', 'Human_voice']",Human,train,
ESC50_000742,ESC50,datasets\ESC50\audio\2-81970-A-7.wav,2-81970-A-7.wav,['insects'],Insects,train,2.0
FSD50K_011907,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\404223.wav,404223.wav,"['Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,
FSD50K_037572,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\174826.wav,174826.wav,"['Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,
FSD50K_023766,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\202730.wav,202730.wav,"['Crying_and_sobbing', 'Human_voice']",Human,val,
FSD50K_011729,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\175848.wav,175848.wav,"['Traffic_noise_and_roadway_noise', 'Vehicle_horn_and_car_horn_and_honking', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Alarm']",Vehicle,train,
BirdCLEF2026_059455,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\bufpar\XC781218.ogg,XC781218.ogg,['Aves'],Bird,train,
BirdCLEF2026_063399,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\fepowl\XC713209.ogg,XC713209.ogg,['Aves'],Bird,train,
UrbanSound8K_004293,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\155280-2-0-5.wav,155280-2-0-5.wav,['children_playing'],Human,train,10.0
FSD50K_033966,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\405613.wav,405613.wav,"['Laughter', 'Human_voice']",Human,train,
UrbanSound8K_007027,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\196066-2-0-0.wav,196066-2-0-0.wav,['children_playing'],Human,train,9.0
BirdCLEF2026_062808,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\eulfly1\XC286739.ogg,XC286739.ogg,['Aves'],Bird,train,
FSD50K_034774,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\252462.wav,252462.wav,['Human_voice'],Human,train,
FSD50K_037543,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\186959.wav,186959.wav,"['Engine_starting', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,
FSD50K_030020,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\219665.wav,219665.wav,"['Screaming', 'Human_voice']",Human,train,
Animals_089628,Animals,datasets\Animals\Animal-SDataset\Dog\dog_137.wav,dog_137.wav,['Dog'],Wildlife,train,
UrbanSound8K_010628,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\98223-7-2-0.wav,98223-7-2-0.wav,['jackhammer'],Jackhammer,train,1.0
BirdCLEF2026_053586,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\22956\iNat854298.ogg,iNat854298.ogg,['Amphibia'],Wildlife,train,
FSD50K_014281,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\87644.wav,87644.wav,"['Speech', 'Human_voice']",Human,train,
BirdCLEF2026_057172,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\blheag1\iNat631174.ogg,iNat631174.ogg,['Aves'],Bird,train,
FSD50K_031666,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236613.wav,236613.wav,"['Whispering', 'Human_voice']",Human,train,
FSD50K_012102,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\30164.wav,30164.wav,"['Glass', 'Singing', 'Human_voice']",Human,train,
BirdCLEF2026_070843,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\osprey\iNat730480.ogg,iNat730480.ogg,['Aves'],Bird,train,
BirdCLEF2026_065585,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\greela\XC993173.ogg,XC993173.ogg,['Aves'],Bird,train,
FSD50K_048119,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\221813.wav,221813.wav,"['Traffic_noise_and_roadway_noise', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,
Animals_089465,Animals,datasets\Animals\Animal-SDataset\Cat\cat_85.wav,cat_85.wav,['Cat'],Wildlife,train,
FSD50K_038392,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\259164.wav,259164.wav,"['Clapping', 'Hands']",Human,train,
FSD50K_014750,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\154954.wav,154954.wav,['Alarm'],EmergencyVehicle,train,
FSD50K_029802,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\37346.wav,37346.wav,"['Thunder', 'Thunderstorm']",Thunderstorm,train,
FSD50K_036609,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\326889.wav,326889.wav,"['Yell', 'Shout', 'Human_voice']",Human,train,
FSD50K_030144,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\399675.wav,399675.wav,"['Screaming', 'Human_voice']",Human,val,
FSD50K_032014,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\60783.wav,60783.wav,"['Crowd', 'Laughter', 'Human_group_actions', 'Human_voice']",Human,train,
BirdCLEF2026_082228,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\squcuc1\XC48730.ogg,XC48730.ogg,['Aves'],Bird,train,
ESC50_000359,ESC50,datasets\ESC50\audio\1-80785-A-7.wav,1-80785-A-7.wav,['insects'],Insects,train,1.0
FSD50K_020118,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\263116.wav,263116.wav,"['Hiss', 'Bus', 'Engine', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,val,
UrbanSound8K_008588,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\49769-5-0-0.wav,49769-5-0-0.wav,['engine_idling'],Vehicle,train,3.0
FSD50K_048800,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\72006.wav,72006.wav,"['Conversation', 'Speech', 'Human_voice']",Human,train,
Emergency_051795,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance187.wav,ambulance187.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_016965,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\381215.wav,381215.wav,['Wind'],Wind,train,
Animals_089457,Animals,datasets\Animals\Animal-SDataset\Cat\cat_78.wav,cat_78.wav,['Cat'],Wildlife,train,
BirdCLEF2026_056411,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\bbwduc\iNat1068325.ogg,iNat1068325.ogg,['Aves'],Bird,train,
Emergency_051970,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance344.wav,ambulance344.wav,['Ambulance'],EmergencyVehicle,train,
BirdCLEF2026_067659,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\gycwor1\XC8226.ogg,XC8226.ogg,['Aves'],Bird,train,
FSD50K_017275,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\211548.wav,211548.wav,"['Bark', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,val,
BirdCLEF2026_064782,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\grasal3\XC2759.ogg,XC2759.ogg,['Aves'],Bird,train,
FSD50K_045841,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\79147.wav,79147.wav,"['Telephone', 'Alarm']",EmergencyVehicle,train,
Emergency_051920,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance3.wav,ambulance3.wav,['Ambulance'],EmergencyVehicle,train,
Emergency_052275,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance619.wav,ambulance619.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_012992,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236417.wav,236417.wav,"['Male_speech_and_man_speaking', 'Speech', 'Human_voice']",Human,train,
FSD50K_015736,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\109911.wav,109911.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Human,train,
FSD50K_015610,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236598.wav,236598.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Human,train,
BirdCLEF2026_055886,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\batbel1\XC686987.ogg,XC686987.ogg,['Aves'],Bird,train,
FSD50K_014197,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\422937.wav,422937.wav,"['Speech', 'Human_voice']",Human,train,
Emergency_052422,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance751.wav,ambulance751.wav,['Ambulance'],EmergencyVehicle,train,
UrbanSound8K_003959,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\14772-7-1-0.wav,14772-7-1-0.wav,['jackhammer'],Jackhammer,train,7.0
UrbanSound8K_003500,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\135776-2-0-49.wav,135776-2-0-49.wav,['children_playing'],Human,train,1.0
BirdCLEF2026_053547,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\1176823\iNat188986.ogg,iNat188986.ogg,['Amphibia'],Wildlife,train,
FSD50K_027943,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\251629.wav,251629.wav,"['Thunder', 'Rain', 'Water', 'Thunderstorm']",Thunderstorm,train,
BirdCLEF2026_057230,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\blheag1\XC123094.ogg,XC123094.ogg,['Aves'],Bird,train,
UrbanSound8K_007052,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\196083-2-0-0.wav,196083-2-0-0.wav,['children_playing'],Human,train,3.0
BirdCLEF2026_085979,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\varant1\XC80105.ogg,XC80105.ogg,['Aves'],Bird,train,
BirdCLEF2026_054232,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\66971\iNat1241669.ogg,iNat1241669.ogg,['Amphibia'],Wildlife,train,
FSD50K_024310,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\74306.wav,74306.wav,"['Fire', 'Rain', 'Water']",Fire,train,
Emergency_052142,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance5.wav,ambulance5.wav,['Ambulance'],EmergencyVehicle,train,
BirdCLEF2026_080122,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\socfly1\XC258994.ogg,XC258994.ogg,['Aves'],Bird,train,
FSD50K_031992,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\244947.wav,244947.wav,"['Crowd', 'Conversation', 'Human_group_actions', 'Speech', 'Human_voice']",Human,train,
FSD50K_051512,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\86282.wav,86282.wav,"['Livestock_and_farm_animals_and_working_animals', 'Animal']",Wildlife,train,
UrbanSound8K_004410,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\156869-8-0-9.wav,156869-8-0-9.wav,['siren'],EmergencyVehicle,train,5.0
BirdCLEF2026_071408,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\pabspi1\iNat1246240.ogg,iNat1246240.ogg,['Aves'],Bird,train,
BirdCLEF2026_058893,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\brnowl\XC648848.ogg,XC648848.ogg,['Aves'],Bird,train,
UrbanSound8K_002475,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\106015-5-0-20.wav,106015-5-0-20.wav,['engine_idling'],Vehicle,train,2.0
Animals_089642,Animals,datasets\Animals\Animal-SDataset\Dog\dog_15.wav,dog_15.wav,['Dog'],Wildlife,train,
FSD50K_034154,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\62226.wav,62226.wav,"['Laughter', 'Human_voice']",Human,train,
UrbanSound8K_004705,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\159748-8-0-3.wav,159748-8-0-3.wav,['siren'],EmergencyVehicle,train,9.0
UrbanSound8K_006230,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-21.wav,180127-4-0-21.wav,['drilling'],Drill,train,10.0
FSD50K_029801,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\123360.wav,123360.wav,"['Thunder', 'Thunderstorm']",Thunderstorm,train,
FSD50K_045080,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\223673.wav,223673.wav,"['Doorbell', 'Door', 'Domestic_sounds_and_home_sounds', 'Alarm']",EmergencyVehicle,train,
FSD50K_016811,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\71190.wav,71190.wav,['Wind'],Wind,train,
UrbanSound8K_002458,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\106014-5-0-1.wav,106014-5-0-1.wav,['engine_idling'],Vehicle,train,10.0
FSD50K_024663,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\211687.wav,211687.wav,"['Meow', 'Cat', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
FSD50K_017206,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236045.wav,236045.wav,"['Bark', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
ESC50_001570,ESC50,datasets\ESC50\audio\4-218304-B-25.wav,4-218304-B-25.wav,['footsteps'],Footsteps,train,4.0
FSD50K_034659,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\155633.wav,155633.wav,"['Laughter', 'Human_voice']",Human,train,
FSD50K_014204,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\97346.wav,97346.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Human,train,
UrbanSound8K_004700,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\159747-8-0-8.wav,159747-8-0-8.wav,['siren'],EmergencyVehicle,train,2.0
FSD50K_038527,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\180785.wav,180785.wav,"['Clapping', 'Hands']",Human,train,
ESC50_001422,ESC50,datasets\ESC50\audio\4-182369-A-12.wav,4-182369-A-12.wav,['crackling_fire'],Fire,train,4.0
UrbanSound8K_009393,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\71080-4-0-0.wav,71080-4-0-0.wav,['drilling'],Drill,train,2.0
ESC50_001885,ESC50,datasets\ESC50\audio\5-234263-A-25.wav,5-234263-A-25.wav,['footsteps'],Footsteps,train,5.0
ESC50_000720,ESC50,datasets\ESC50\audio\2-76408-C-22.wav,2-76408-C-22.wav,['clapping'],Human,train,2.0
FSD50K_032361,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\368934.wav,368934.wav,"['Gull_and_seagull', 'Bird', 'Wild_animals', 'Animal']",Bird,train,
FSD50K_012681,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\392030.wav,392030.wav,['Animal'],Wildlife,train,
BirdCLEF2026_077557,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\saffin\iNat617938.ogg,iNat617938.ogg,['Aves'],Bird,train,
ESC50_000055,ESC50,datasets\ESC50\audio\1-172649-A-40.wav,1-172649-A-40.wav,['helicopter'],Vehicle,train,1.0
FSD50K_036723,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\27273.wav,27273.wav,"['Insect', 'Wild_animals', 'Animal']",Insects,train,
BirdCLEF2026_088774,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\yeofly1\XC1035113.ogg,XC1035113.ogg,['Aves'],Bird,train,
BirdCLEF2026_070359,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\oliwoo1\XC965939.ogg,XC965939.ogg,['Aves'],Bird,train,
Emergency_052395,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance727.wav,ambulance727.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_045944,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\79638.wav,79638.wav,"['Telephone', 'Alarm']",EmergencyVehicle,train,
UrbanSound8K_004905,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\162134-7-10-1.wav,162134-7-10-1.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_007765,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\24347-8-0-2.wav,24347-8-0-2.wav,['siren'],EmergencyVehicle,train,4.0
BirdCLEF2026_078848,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\sibtan2\XC569196.ogg,XC569196.ogg,['Aves'],Bird,train,
FSD50K_043497,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\272552.wav,272552.wav,['Run'],Footsteps,train,
UrbanSound8K_004400,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\156869-8-0-1.wav,156869-8-0-1.wav,['siren'],EmergencyVehicle,train,5.0
Animals_089785,Animals,datasets\Animals\Animal-SDataset\Dog\dog_99.wav,dog_99.wav,['Dog'],Wildlife,train,
FSD50K_034425,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\392795.wav,392795.wav,"['Laughter', 'Human_voice']",Human,train,
ESC50_001113,ESC50,datasets\ESC50\audio\3-177083-A-22.wav,3-177083-A-22.wav,['clapping'],Human,train,3.0
Emergency_052096,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance458.wav,ambulance458.wav,['Ambulance'],EmergencyVehicle,train,
BirdCLEF2026_059886,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\burowl\iNat764517.ogg,iNat764517.ogg,['Aves'],Bird,train,
FSD50K_011683,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\184355.wav,184355.wav,"['Vehicle_horn_and_car_horn_and_honking', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Alarm']",Vehicle,val,
BirdCLEF2026_074736,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\roahaw\XC120139.ogg,XC120139.ogg,['Aves'],Bird,train,
FSD50K_029905,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\57179.wav,57179.wav,"['Thunder', 'Thunderstorm']",Thunderstorm,train,
FSD50K_019689,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\377297.wav,377297.wav,['Engine'],Vehicle,train,
UrbanSound8K_008287,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\39847-5-0-3.wav,39847-5-0-3.wav,['engine_idling'],Vehicle,train,10.0
FSD50K_047809,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\143558.wav,143558.wav,"['Fixed-wing_aircraft_and_airplane', 'Aircraft', 'Vehicle']",Vehicle,train,
FSD50K_012514,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\398716.wav,398716.wav,"['Water', 'Splash_and_splatter', 'Liquid']",Water,train,
FSD50K_025946,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\427667.wav,427667.wav,"['Purr', 'Cat', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
