dataset,filename,filepath,extension,duration,duration_category,samplerate,channels,format,subtype,filesize_mb,corrupted
urbansound8k,151005-4-2-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\151005-4-2-0.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,151005-4-2-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\151005-4-2-1.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,151005-4-3-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\151005-4-3-0.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,151005-4-3-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\151005-4-3-1.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,151005-4-3-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\151005-4-3-2.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,151877-5-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\151877-5-0-0.wav,.wav,1.41,Very Short,44100,2,WAV,PCM_16,0.237,False
urbansound8k,151877-5-1-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\151877-5-1-0.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,154758-5-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-0.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-1.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-10.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-10.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-11.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-12.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-12.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-13.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-13.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-14.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-14.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-15.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-15.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-16.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-17.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-17.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-18.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-18.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-19.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-19.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-2.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-20.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-20.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-21.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-21.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-3.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-3.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-4.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-4.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-5.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-6.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-6.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-7.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-7.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-8.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,154758-5-0-9.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\154758-5-0-9.wav,.wav,4.0,Short,48000,2,WAV,PCM_16,0.732,False
urbansound8k,155320-3-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\155320-3-0-0.wav,.wav,1.14,Very Short,11025,1,WAV,PCM_16,0.024,False
urbansound8k,156362-4-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-0-0.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-0-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-0-1.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-0-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-0-2.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-0-3.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-0-3.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-1-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-1-0.wav,.wav,1.99,Very Short,44100,2,WAVEX,PCM_24,0.502,False
urbansound8k,156362-4-2-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-2-0.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-2-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-2-1.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-0.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-1.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-2.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-3.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-3.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-4.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-4.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-5.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-6.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-6.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-7.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-7.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156362-4-3-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156362-4-3-8.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,156868-8-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156868-8-0-0.wav,.wav,0.745,Very Short,44100,2,WAV,PCM_16,0.125,False
urbansound8k,156868-8-1-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156868-8-1-0.wav,.wav,0.928,Very Short,44100,2,WAV,PCM_16,0.156,False
urbansound8k,156868-8-2-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156868-8-2-0.wav,.wav,0.6,Very Short,44100,2,WAV,PCM_16,0.101,False
urbansound8k,156868-8-3-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156868-8-3-0.wav,.wav,0.59,Very Short,44100,2,WAV,PCM_16,0.099,False
urbansound8k,156868-8-4-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156868-8-4-0.wav,.wav,0.596,Very Short,44100,2,WAV,PCM_16,0.1,False
urbansound8k,156897-6-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\156897-6-0-0.wav,.wav,3.44,Short,44100,2,WAV,PCM_16,0.579,False
urbansound8k,157695-3-0-19.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\157695-3-0-19.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,157695-3-0-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\157695-3-0-2.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,157695-3-0-27.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\157695-3-0-27.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,157695-3-0-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\157695-3-0-8.wav,.wav,4.0,Short,44100,2,WAV,PCM_16,0.673,False
urbansound8k,157799-6-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\157799-6-0-0.wav,.wav,2.27,Short,44100,2,WAV,PCM_16,0.382,False
urbansound8k,158608-8-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-0.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-1.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-10.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-10.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-2.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-3.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-3.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-4.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-4.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-5.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-6.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-6.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-7.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-7.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-8.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158608-8-0-9.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-9.wav,.wav,4.0,Short,44100,2,WAVEX,PCM_24,1.009,False
urbansound8k,158977-6-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158977-6-0-0.wav,.wav,1.887,Very Short,48000,2,WAVEX,PCM_24,0.518,False
urbansound8k,159176-3-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159176-3-0-0.wav,.wav,1.18,Very Short,44100,1,WAV,PCM_16,0.099,False
urbansound8k,159751-8-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-0.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-1.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-10.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-10.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-11.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-12.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-12.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-13.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-13.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-14.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-14.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-15.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-15.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-16.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-17.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-17.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-18.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-18.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-19.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-19.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-2.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-20.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-20.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-21.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-21.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-3.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-3.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-4.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-4.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-5.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-6.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-6.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-7.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-7.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-8.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159751-8-0-9.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159751-8-0-9.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-0.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-1.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-10.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-10.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-11.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-12.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-12.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-2.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-3.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-3.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-4.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-4.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-5.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-6.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-6.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-7.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-7.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-8.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-0-9.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-0-9.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
urbansound8k,159752-8-1-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-1-0.wav,.wav,0.966,Very Short,48000,2,WAVEX,PCM_24,0.265,False
urbansound8k,159752-8-2-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\159752-8-2-0.wav,.wav,4.0,Short,48000,2,WAVEX,PCM_24,1.099,False
